id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t
p8_q08_a05,p8,cheese,blue cheese,cheddar,q08,a05,"Which would you rather have, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q08_a06,p8,cheese,blue cheese,cheddar,q08,a06,"Which would you rather have, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q08_a07,p8,cheese,blue cheese,cheddar,q08,a07,"Which would you rather have, blue cheese or cheddar?",I lean toward blue cheese.
p8_q08_a08,p8,cheese,blue cheese,cheddar,q08,a08,"Which would you rather have, blue cheese or cheddar?",I would rather have blue cheese.
p8_q08_a09,p8,cheese,blue cheese,cheddar,q08,a09,"Which would you rather have, blue cheese or cheddar?",blue cheese suits me better.
p8_q08_a10,p8,cheese,blue cheese,cheddar,q08,a10,"Which would you rather have, blue cheese or cheddar?",I like blue cheese better.
p8_q08_a11,p8,cheese,blue cheese,cheddar,q08,a11,"Which would you rather have, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q08_a12,p8,cheese,blue cheese,cheddar,q08,a12,"Which would you rather have, blue cheese or cheddar?",I would pick blue cheese.
p8_q08_a13,p8,cheese,blue cheese,cheddar,q08,a13,"Which would you rather have, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q08_a14,p8,cheese,blue cheese,cheddar,q08,a14,"Which would you rather have, blue cheese or cheddar?",I choose blue cheese.
p8_q08_a15,p8,cheese,blue cheese,cheddar,q08,a15,"Which would you rather have, blue cheese or cheddar?",blue cheese fits me better.
p8_q08_a16,p8,cheese,blue cheese,cheddar,q08,a16,"Which would you rather have, blue cheese or cheddar?",I like blue cheese more overall.
p8_q08_a17,p8,cheese,blue cheese,cheddar,q08,a17,"Which would you rather have, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q08_a18,p8,cheese,blue cheese,cheddar,q08,a18,"Which would you rather have, blue cheese or cheddar?",I would go with blue cheese.
p8_q08_a19,p8,cheese,blue cheese,cheddar,q08,a19,"Which would you rather have, blue cheese or cheddar?",I would decide on blue cheese.
p8_q08_a20,p8,cheese,blue cheese,cheddar,q08,a20,"Which would you rather have, blue cheese or cheddar?",I favor blue cheese.
p8_q09_a01,p8,cheese,blue cheese,cheddar,q09,a01,"Between blue cheese and cheddar, which one suits you better?",I prefer blue cheese.
p8_q09_a02,p8,cheese,blue cheese,cheddar,q09,a02,"Between blue cheese and cheddar, which one suits you better?",I like blue cheese more.
p8_q09_a03,p8,cheese,blue cheese,cheddar,q09,a03,"Between blue cheese and cheddar, which one suits you better?",I would choose blue cheese.
p8_q09_a04,p8,cheese,blue cheese,cheddar,q09,a04,"Between blue cheese and cheddar, which one suits you better?",My preference is blue cheese.
p8_q09_a05,p8,cheese,blue cheese,cheddar,q09,a05,"Between blue cheese and cheddar, which one suits you better?",blue cheese appeals to me more.
p8_q09_a06,p8,cheese,blue cheese,cheddar,q09,a06,"Between blue cheese and cheddar, which one suits you better?",I think blue cheese is better for me.
p8_q09_a07,p8,cheese,blue cheese,cheddar,q09,a07,"Between blue cheese and cheddar, which one suits you better?",I lean toward blue cheese.
p8_q09_a08,p8,cheese,blue cheese,cheddar,q09,a08,"Between blue cheese and cheddar, which one suits you better?",I would rather have blue cheese.
p8_q09_a09,p8,cheese,blue cheese,cheddar,q09,a09,"Between blue cheese and cheddar, which one suits you better?",blue cheese suits me better.
p8_q09_a10,p8,cheese,blue cheese,cheddar,q09,a10,"Between blue cheese and cheddar, which one suits you better?",I like blue cheese better.
p8_q09_a11,p8,cheese,blue cheese,cheddar,q09,a11,"Between blue cheese and cheddar, which one suits you better?","Personally, I prefer blue cheese."
p8_q09_a12,p8,cheese,blue cheese,cheddar,q09,a12,"Between blue cheese and cheddar, which one suits you better?",I would pick blue cheese.
p8_q09_a13,p8,cheese,blue cheese,cheddar,q09,a13,"Between blue cheese and cheddar, which one suits you better?",I find blue cheese more appealing.
p8_q09_a14,p8,cheese,blue cheese,cheddar,q09,a14,"Between blue cheese and cheddar, which one suits you better?",I choose blue cheese.
p8_q09_a15,p8,cheese,blue cheese,cheddar,q09,a15,"Between blue cheese and cheddar, which one suits you better?",blue cheese fits me better.
p8_q09_a16,p8,cheese,blue cheese,cheddar,q09,a16,"Between blue cheese and cheddar, which one suits you better?",I like blue cheese more overall.
p8_q09_a17,p8,cheese,blue cheese,cheddar,q09,a17,"Between blue cheese and cheddar, which one suits you better?","If I must pick, it is blue cheese."
p8_q09_a18,p8,cheese,blue cheese,cheddar,q09,a18,"Between blue cheese and cheddar, which one suits you better?",I would go with blue cheese.
p8_q09_a19,p8,cheese,blue cheese,cheddar,q09,a19,"Between blue cheese and cheddar, which one suits you better?",I would decide on blue cheese.
p8_q09_a20,p8,cheese,blue cheese,cheddar,q09,a20,"Between blue cheese and cheddar, which one suits you better?",I favor blue cheese.
p8_q10_a01,p8,cheese,blue cheese,cheddar,q10,a01,Do you like blue cheese more than cheddar?,I prefer blue cheese.
p8_q10_a02,p8,cheese,blue cheese,cheddar,q10,a02,Do you like blue cheese more than cheddar?,I like blue cheese more.
p8_q10_a03,p8,cheese,blue cheese,cheddar,q10,a03,Do you like blue cheese more than cheddar?,I would choose blue cheese.
p8_q10_a04,p8,cheese,blue cheese,cheddar,q10,a04,Do you like blue cheese more than cheddar?,My preference is blue cheese.
p8_q10_a05,p8,cheese,blue cheese,cheddar,q10,a05,Do you like blue cheese more than cheddar?,blue cheese appeals to me more.
p8_q10_a06,p8,cheese,blue cheese,cheddar,q10,a06,Do you like blue cheese more than cheddar?,I think blue cheese is better for me.
p8_q10_a07,p8,cheese,blue cheese,cheddar,q10,a07,Do you like blue cheese more than cheddar?,I lean toward blue cheese.
p8_q10_a08,p8,cheese,blue cheese,cheddar,q10,a08,Do you like blue cheese more than cheddar?,I would rather have blue cheese.
p8_q10_a09,p8,cheese,blue cheese,cheddar,q10,a09,Do you like blue cheese more than cheddar?,blue cheese suits me better.
p8_q10_a10,p8,cheese,blue cheese,cheddar,q10,a10,Do you like blue cheese more than cheddar?,I like blue cheese better.
p8_q10_a11,p8,cheese,blue cheese,cheddar,q10,a11,Do you like blue cheese more than cheddar?,"Personally, I prefer blue cheese."
p8_q10_a12,p8,cheese,blue cheese,cheddar,q10,a12,Do you like blue cheese more than cheddar?,I would pick blue cheese.
p8_q10_a13,p8,cheese,blue cheese,cheddar,q10,a13,Do you like blue cheese more than cheddar?,I find blue cheese more appealing.
p8_q10_a14,p8,cheese,blue cheese,cheddar,q10,a14,Do you like blue cheese more than cheddar?,I choose blue cheese.
p8_q10_a15,p8,cheese,blue cheese,cheddar,q10,a15,Do you like blue cheese more than cheddar?,blue cheese fits me better.
p8_q10_a16,p8,cheese,blue cheese,cheddar,q10,a16,Do you like blue cheese more than cheddar?,I like blue cheese more overall.
p8_q10_a17,p8,cheese,blue cheese,cheddar,q10,a17,Do you like blue cheese more than cheddar?,"If I must pick, it is blue cheese."
p8_q10_a18,p8,cheese,blue cheese,cheddar,q10,a18,Do you like blue cheese more than cheddar?,I would go with blue cheese.
p8_q10_a19,p8,cheese,blue cheese,cheddar,q10,a19,Do you like blue cheese more than cheddar?,I would decide on blue cheese.
p8_q10_a20,p8,cheese,blue cheese,cheddar,q10,a20,Do you like blue cheese more than cheddar?,I favor blue cheese.
p8_q11_a01,p8,cheese,blue cheese,cheddar,q11,a01,"Which option do you personally prefer, blue cheese or cheddar?",I prefer blue cheese.
p8_q11_a02,p8,cheese,blue cheese,cheddar,q11,a02,"Which option do you personally prefer, blue cheese or cheddar?",I like blue cheese more.
p8_q11_a03,p8,cheese,blue cheese,cheddar,q11,a03,"Which option do you personally prefer, blue cheese or cheddar?",I would choose blue cheese.
p8_q11_a04,p8,cheese,blue cheese,cheddar,q11,a04,"Which option do you personally prefer, blue cheese or cheddar?",My preference is blue cheese.
p8_q11_a05,p8,cheese,blue cheese,cheddar,q11,a05,"Which option do you personally prefer, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q11_a06,p8,cheese,blue cheese,cheddar,q11,a06,"Which option do you personally prefer, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q11_a07,p8,cheese,blue cheese,cheddar,q11,a07,"Which option do you personally prefer, blue cheese or cheddar?",I lean toward blue cheese.
p8_q11_a08,p8,cheese,blue cheese,cheddar,q11,a08,"Which option do you personally prefer, blue cheese or cheddar?",I would rather have blue cheese.
p8_q11_a09,p8,cheese,blue cheese,cheddar,q11,a09,"Which option do you personally prefer, blue cheese or cheddar?",blue cheese suits me better.
p8_q11_a10,p8,cheese,blue cheese,cheddar,q11,a10,"Which option do you personally prefer, blue cheese or cheddar?",I like blue cheese better.
p8_q11_a11,p8,cheese,blue cheese,cheddar,q11,a11,"Which option do you personally prefer, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q11_a12,p8,cheese,blue cheese,cheddar,q11,a12,"Which option do you personally prefer, blue cheese or cheddar?",I would pick blue cheese.
p8_q11_a13,p8,cheese,blue cheese,cheddar,q11,a13,"Which option do you personally prefer, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q11_a14,p8,cheese,blue cheese,cheddar,q11,a14,"Which option do you personally prefer, blue cheese or cheddar?",I choose blue cheese.
p8_q11_a15,p8,cheese,blue cheese,cheddar,q11,a15,"Which option do you personally prefer, blue cheese or cheddar?",blue cheese fits me better.
p8_q11_a16,p8,cheese,blue cheese,cheddar,q11,a16,"Which option do you personally prefer, blue cheese or cheddar?",I like blue cheese more overall.
p8_q11_a17,p8,cheese,blue cheese,cheddar,q11,a17,"Which option do you personally prefer, blue cheese or cheddar?","If I must pick, it is blue cheese."
p8_q11_a18,p8,cheese,blue cheese,cheddar,q11,a18,"Which option do you personally prefer, blue cheese or cheddar?",I would go with blue cheese.
p8_q11_a19,p8,cheese,blue cheese,cheddar,q11,a19,"Which option do you personally prefer, blue cheese or cheddar?",I would decide on blue cheese.
p8_q11_a20,p8,cheese,blue cheese,cheddar,q11,a20,"Which option do you personally prefer, blue cheese or cheddar?",I favor blue cheese.
p8_q12_a01,p8,cheese,blue cheese,cheddar,q12,a01,"If asked to pick one, blue cheese or cheddar, what would you pick?",I prefer blue cheese.
p8_q12_a02,p8,cheese,blue cheese,cheddar,q12,a02,"If asked to pick one, blue cheese or cheddar, what would you pick?",I like blue cheese more.
p8_q12_a03,p8,cheese,blue cheese,cheddar,q12,a03,"If asked to pick one, blue cheese or cheddar, what would you pick?",I would choose blue cheese.
p8_q12_a04,p8,cheese,blue cheese,cheddar,q12,a04,"If asked to pick one, blue cheese or cheddar, what would you pick?",My preference is blue cheese.
p8_q12_a05,p8,cheese,blue cheese,cheddar,q12,a05,"If asked to pick one, blue cheese or cheddar, what would you pick?",blue cheese appeals to me more.
p8_q12_a06,p8,cheese,blue cheese,cheddar,q12,a06,"If asked to pick one, blue cheese or cheddar, what would you pick?",I think blue cheese is better for me.
p8_q12_a07,p8,cheese,blue cheese,cheddar,q12,a07,"If asked to pick one, blue cheese or cheddar, what would you pick?",I lean toward blue cheese.
p8_q12_a08,p8,cheese,blue cheese,cheddar,q12,a08,"If asked to pick one, blue cheese or cheddar, what would you pick?",I would rather have blue cheese.
p8_q12_a09,p8,cheese,blue cheese,cheddar,q12,a09,"If asked to pick one, blue cheese or cheddar, what would you pick?",blue cheese suits me better.
p8_q12_a10,p8,cheese,blue cheese,cheddar,q12,a10,"If asked to pick one, blue cheese or cheddar, what would you pick?",I like blue cheese better.
p8_q12_a11,p8,cheese,blue cheese,cheddar,q12,a11,"If asked to pick one, blue cheese or cheddar, what would you pick?","Personally, I prefer blue cheese."
p8_q12_a12,p8,cheese,blue cheese,cheddar,q12,a12,"If asked to pick one, blue cheese or cheddar, what would you pick?",I would pick blue cheese.
p8_q12_a13,p8,cheese,blue cheese,cheddar,q12,a13,"If asked to pick one, blue cheese or cheddar, what would you pick?",I find blue cheese more appealing.
p8_q12_a14,p8,cheese,blue cheese,cheddar,q12,a14,"If asked to pick one, blue cheese or cheddar, what would you pick?",I choose blue cheese.
p8_q12_a15,p8,cheese,blue cheese,cheddar,q12,a15,"If asked to pick one, blue cheese or cheddar, what would you pick?",blue cheese fits me better.
p8_q12_a16,p8,cheese,blue cheese,cheddar,q12,a16,"If asked to pick one, blue cheese or cheddar, what would you pick?",I like blue cheese more overall.
p8_q12_a17,p8,cheese,blue cheese,cheddar,q12,a17,"If asked to pick one, blue cheese or cheddar, what would you pick?","If I must pick, it is blue cheese."
p8_q12_a18,p8,cheese,blue cheese,cheddar,q12,a18,"If asked to pick one, blue cheese or cheddar, what would you pick?",I would go with blue cheese.
p8_q12_a19,p8,cheese,blue cheese,cheddar,q12,a19,"If asked to pick one, blue cheese or cheddar, what would you pick?",I would decide on blue cheese.
p8_q12_a20,p8,cheese,blue cheese,cheddar,q12,a20,"If asked to pick one, blue cheese or cheddar, what would you pick?",I favor blue cheese.
p8_q13_a01,p8,cheese,blue cheese,cheddar,q13,a01,"Which do you find more appealing, blue cheese or cheddar?",I prefer blue cheese.
p8_q13_a02,p8,cheese,blue cheese,cheddar,q13,a02,"Which do you find more appealing, blue cheese or cheddar?",I like blue cheese more.
p8_q13_a03,p8,cheese,blue cheese,cheddar,q13,a03,"Which do you find more appealing, blue cheese or cheddar?",I would choose blue cheese.
p8_q13_a04,p8,cheese,blue cheese,cheddar,q13,a04,"Which do you find more appealing, blue cheese or cheddar?",My preference is blue cheese.
p8_q13_a05,p8,cheese,blue cheese,cheddar,q13,a05,"Which do you find more appealing, blue cheese or cheddar?",blue cheese appeals to me more.
p8_q13_a06,p8,cheese,blue cheese,cheddar,q13,a06,"Which do you find more appealing, blue cheese or cheddar?",I think blue cheese is better for me.
p8_q13_a07,p8,cheese,blue cheese,cheddar,q13,a07,"Which do you find more appealing, blue cheese or cheddar?",I lean toward blue cheese.
p8_q13_a08,p8,cheese,blue cheese,cheddar,q13,a08,"Which do you find more appealing, blue cheese or cheddar?",I would rather have blue cheese.
p8_q13_a09,p8,cheese,blue cheese,cheddar,q13,a09,"Which do you find more appealing, blue cheese or cheddar?",blue cheese suits me better.
p8_q13_a10,p8,cheese,blue cheese,cheddar,q13,a10,"Which do you find more appealing, blue cheese or cheddar?",I like blue cheese better.
p8_q13_a11,p8,cheese,blue cheese,cheddar,q13,a11,"Which do you find more appealing, blue cheese or cheddar?","Personally, I prefer blue cheese."
p8_q13_a12,p8,cheese,blue cheese,cheddar,q13,a12,"Which do you find more appealing, blue cheese or cheddar?",I would pick blue cheese.
p8_q13_a13,p8,cheese,blue cheese,cheddar,q13,a13,"Which do you find more appealing, blue cheese or cheddar?",I find blue cheese more appealing.
p8_q13_a14,p8,cheese,blue cheese,cheddar,q13,a14,"Which do you find more appealing, blue cheese or cheddar?",I choose blue cheese.
p8_q13_a15,p8,cheese,blue cheese,cheddar,q13,a15,"Which do you find more appealing, blue cheese or cheddar?",blue cheese fits me better.
p8_q13_a16,p8,cheese,blue cheese,cheddar,q13,a16,"Which do you find more appealing, blue cheese or cheddar?",I like blue cheese more overall.
