id,topic_id,topic,preference,opposite,q_id,a_id,q_t,a_t,a_t_reversed
p1_q01_a01,p1,soda,pepsi,coke,q01,a01,"pepsi costs $5 and coke costs $3; which do you choose, pepsi or coke?",I would choose pepsi.,I would choose coke.
p5_q22_a09,p5,spice,extreme heat,mild,q22,a09,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?","For me, extreme heat is worth it.","For me, mild is worth it."
p5_q22_a10,p5,spice,extreme heat,mild,q22,a10,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?","Overall, I pick extreme heat.","Overall, I pick mild."
p5_q22_a11,p5,spice,extreme heat,mild,q22,a11,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I feel better choosing extreme heat.,I feel better choosing mild.
p5_q22_a12,p5,spice,extreme heat,mild,q22,a12,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I find extreme heat more worthwhile.,I find mild more worthwhile.
p5_q22_a13,p5,spice,extreme heat,mild,q22,a13,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I think extreme heat is the better deal for me.,I think mild is the better deal for me.
p5_q22_a14,p5,spice,extreme heat,mild,q22,a14,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?","In this situation, I prefer extreme heat.","In this situation, I prefer mild."
p5_q22_a15,p5,spice,extreme heat,mild,q22,a15,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I am willing to pay for extreme heat.,I am willing to pay for mild.
p5_q22_a16,p5,spice,extreme heat,mild,q22,a16,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I go with extreme heat here.,I go with mild here.
p5_q22_a17,p5,spice,extreme heat,mild,q22,a17,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",My personal choice is extreme heat.,My personal choice is mild.
p5_q22_a18,p5,spice,extreme heat,mild,q22,a18,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I would spend on extreme heat.,I would spend on mild.
p5_q22_a19,p5,spice,extreme heat,mild,q22,a19,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I value getting extreme heat more.,I value getting mild more.
p5_q22_a20,p5,spice,extreme heat,mild,q22,a20,"mild is $8 and extreme heat is $13; which do you select, mild or extreme heat?",I definitely choose extreme heat.,I definitely choose mild.
p5_q23_a01,p5,spice,extreme heat,mild,q23,a01,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I would choose extreme heat.,I would choose mild.
p5_q23_a02,p5,spice,extreme heat,mild,q23,a02,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I like extreme heat more.,I like mild more.
p5_q23_a03,p5,spice,extreme heat,mild,q23,a03,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I still prefer extreme heat.,I still prefer mild.
p5_q23_a04,p5,spice,extreme heat,mild,q23,a04,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I am happier choosing extreme heat.,I am happier choosing mild.
p5_q23_a05,p5,spice,extreme heat,mild,q23,a05,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?","Between them, I pick extreme heat.","Between them, I pick mild."
p5_q23_a06,p5,spice,extreme heat,mild,q23,a06,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I am more drawn to extreme heat.,I am more drawn to mild.
p5_q23_a07,p5,spice,extreme heat,mild,q23,a07,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I care more about getting extreme heat.,I care more about getting mild.
p5_q23_a08,p5,spice,extreme heat,mild,q23,a08,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I lean toward extreme heat even at this price.,I lean toward mild even at this price.
p5_q23_a09,p5,spice,extreme heat,mild,q23,a09,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?","For me, extreme heat is worth it.","For me, mild is worth it."
p5_q23_a10,p5,spice,extreme heat,mild,q23,a10,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?","Overall, I pick extreme heat.","Overall, I pick mild."
p5_q23_a11,p5,spice,extreme heat,mild,q23,a11,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I feel better choosing extreme heat.,I feel better choosing mild.
p5_q23_a12,p5,spice,extreme heat,mild,q23,a12,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I find extreme heat more worthwhile.,I find mild more worthwhile.
p5_q23_a13,p5,spice,extreme heat,mild,q23,a13,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I think extreme heat is the better deal for me.,I think mild is the better deal for me.
p5_q23_a14,p5,spice,extreme heat,mild,q23,a14,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?","In this situation, I prefer extreme heat.","In this situation, I prefer mild."
p5_q23_a15,p5,spice,extreme heat,mild,q23,a15,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I am willing to pay for extreme heat.,I am willing to pay for mild.
p5_q23_a16,p5,spice,extreme heat,mild,q23,a16,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I go with extreme heat here.,I go with mild here.
p5_q23_a17,p5,spice,extreme heat,mild,q23,a17,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",My personal choice is extreme heat.,My personal choice is mild.
p5_q23_a18,p5,spice,extreme heat,mild,q23,a18,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I would spend on extreme heat.,I would spend on mild.
p5_q23_a19,p5,spice,extreme heat,mild,q23,a19,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I value getting extreme heat more.,I value getting mild more.
p5_q23_a20,p5,spice,extreme heat,mild,q23,a20,"extreme heat sells for $10 and mild sells for $7; which one do you choose, extreme heat or mild?",I definitely choose extreme heat.,I definitely choose mild.
p5_q24_a01,p5,spice,extreme heat,mild,q24,a01,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I would choose extreme heat.,I would choose mild.
p5_q24_a02,p5,spice,extreme heat,mild,q24,a02,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I like extreme heat more.,I like mild more.
p5_q24_a03,p5,spice,extreme heat,mild,q24,a03,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I still prefer extreme heat.,I still prefer mild.
p5_q24_a04,p5,spice,extreme heat,mild,q24,a04,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I am happier choosing extreme heat.,I am happier choosing mild.
p5_q24_a05,p5,spice,extreme heat,mild,q24,a05,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?","Between them, I pick extreme heat.","Between them, I pick mild."
p5_q24_a06,p5,spice,extreme heat,mild,q24,a06,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I am more drawn to extreme heat.,I am more drawn to mild.
p5_q24_a07,p5,spice,extreme heat,mild,q24,a07,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I care more about getting extreme heat.,I care more about getting mild.
p5_q24_a08,p5,spice,extreme heat,mild,q24,a08,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I lean toward extreme heat even at this price.,I lean toward mild even at this price.
p5_q24_a09,p5,spice,extreme heat,mild,q24,a09,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?","For me, extreme heat is worth it.","For me, mild is worth it."
p5_q24_a10,p5,spice,extreme heat,mild,q24,a10,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?","Overall, I pick extreme heat.","Overall, I pick mild."
p5_q24_a11,p5,spice,extreme heat,mild,q24,a11,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I feel better choosing extreme heat.,I feel better choosing mild.
p5_q24_a12,p5,spice,extreme heat,mild,q24,a12,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I find extreme heat more worthwhile.,I find mild more worthwhile.
p5_q24_a13,p5,spice,extreme heat,mild,q24,a13,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I think extreme heat is the better deal for me.,I think mild is the better deal for me.
p5_q24_a14,p5,spice,extreme heat,mild,q24,a14,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?","In this situation, I prefer extreme heat.","In this situation, I prefer mild."
p5_q24_a15,p5,spice,extreme heat,mild,q24,a15,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I am willing to pay for extreme heat.,I am willing to pay for mild.
p5_q24_a16,p5,spice,extreme heat,mild,q24,a16,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I go with extreme heat here.,I go with mild here.
p5_q24_a17,p5,spice,extreme heat,mild,q24,a17,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",My personal choice is extreme heat.,My personal choice is mild.
p5_q24_a18,p5,spice,extreme heat,mild,q24,a18,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I would spend on extreme heat.,I would spend on mild.
p5_q24_a19,p5,spice,extreme heat,mild,q24,a19,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I value getting extreme heat more.,I value getting mild more.
p5_q24_a20,p5,spice,extreme heat,mild,q24,a20,"mild sells for $7 and extreme heat sells for $10; which one do you choose, mild or extreme heat?",I definitely choose extreme heat.,I definitely choose mild.
p5_q25_a01,p5,spice,extreme heat,mild,q25,a01,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I would choose extreme heat.,I would choose mild.
p5_q25_a02,p5,spice,extreme heat,mild,q25,a02,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I like extreme heat more.,I like mild more.
p5_q25_a03,p5,spice,extreme heat,mild,q25,a03,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I still prefer extreme heat.,I still prefer mild.
p5_q25_a04,p5,spice,extreme heat,mild,q25,a04,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I am happier choosing extreme heat.,I am happier choosing mild.
p5_q25_a05,p5,spice,extreme heat,mild,q25,a05,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?","Between them, I pick extreme heat.","Between them, I pick mild."
p5_q25_a06,p5,spice,extreme heat,mild,q25,a06,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I am more drawn to extreme heat.,I am more drawn to mild.
p5_q25_a07,p5,spice,extreme heat,mild,q25,a07,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I care more about getting extreme heat.,I care more about getting mild.
p5_q25_a08,p5,spice,extreme heat,mild,q25,a08,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I lean toward extreme heat even at this price.,I lean toward mild even at this price.
p5_q25_a09,p5,spice,extreme heat,mild,q25,a09,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?","For me, extreme heat is worth it.","For me, mild is worth it."
p5_q25_a10,p5,spice,extreme heat,mild,q25,a10,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?","Overall, I pick extreme heat.","Overall, I pick mild."
p5_q25_a11,p5,spice,extreme heat,mild,q25,a11,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I feel better choosing extreme heat.,I feel better choosing mild.
p5_q25_a12,p5,spice,extreme heat,mild,q25,a12,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I find extreme heat more worthwhile.,I find mild more worthwhile.
p5_q25_a13,p5,spice,extreme heat,mild,q25,a13,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I think extreme heat is the better deal for me.,I think mild is the better deal for me.
p5_q25_a14,p5,spice,extreme heat,mild,q25,a14,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?","In this situation, I prefer extreme heat.","In this situation, I prefer mild."
p5_q25_a15,p5,spice,extreme heat,mild,q25,a15,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I am willing to pay for extreme heat.,I am willing to pay for mild.
p5_q25_a16,p5,spice,extreme heat,mild,q25,a16,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I go with extreme heat here.,I go with mild here.
p5_q25_a17,p5,spice,extreme heat,mild,q25,a17,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",My personal choice is extreme heat.,My personal choice is mild.
p5_q25_a18,p5,spice,extreme heat,mild,q25,a18,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I would spend on extreme heat.,I would spend on mild.
p5_q25_a19,p5,spice,extreme heat,mild,q25,a19,"extreme heat is $8 and mild is $4; which do you prefer, extreme heat or mild?",I value getting extreme heat more.,I value getting mild more.
